,ID,Name,Frequency [MHz],Bandwidth [kHz]/Baud,Status,Description,Source,Orbit
26377,39088,Sapphire,None,None,None,None,UCS,LEO
26378,47961,Sateliot Enxaneta,None,None,None,None,UCS,LEO
26379,99180,Sateliot-0,1521.54,None,active,Mode L - Possible,SatNOGS,None
26380,99180,Sateliot-0,401.36,4800.0,active,UHF 4k8 Telemetry,SatNOGS,None
26381,99180,Sateliot-0,2180.44,None,active,Mode S - Possible,SatNOGS,None
26382,47961,Sateliot-1,1521.54,None,active,Mode L - Possible,SatNOGS,None
26383,47961,Sateliot-1,399.975,None,Inactive,QPSK,AmSAT,None
26384,47961,Sateliot-1,400.57,None,active,Downlink 2,SatNOGS,None
26385,47961,Sateliot-1,400.55,None,active,Possible downlink,SatNOGS,None
26386,47961,Sateliot-1,400.550,None,Inactive,QPSK,AmSAT,None
26387,47961,Sateliot-1,2180.44,None,active,Mode S - Possible,SatNOGS,None
26388,47961,Sateliot-1,399.975,None,active,Downlink 1,SatNOGS,None
26389,41600,Sathyabamasat,145.98,None,Inactive,2400bps BPSK CW,AmSAT,None
26390,28371,SaudiSat 2,137.513,None,active,Mode V TLM,SatNOGS,None
26391,40016,SaudiSat 4,401.6,None,active,Mode U,SatNOGS,None
26392,40016,SaudiSat 4,148.035,None,active,Mode V TLM,SatNOGS,None
26393,43831,SaudiSat 5A,401.35,None,active,401.35,SatNOGS,None
26394,43831,SaudiSat 5A,401.85,None,active,401.85,SatNOGS,None
26395,43833,SaudiSat 5B,401.85,None,active,401.85,SatNOGS,None
26396,43833,SaudiSat 5B,401.35,None,active,401.35,SatNOGS,None
26397,28369,Saudicomsat-1,None,None,None,None,UCS,LEO
26398,28370,Saudicomsat-2,None,None,None,None,UCS,LEO
26399,31125,Saudicomsat-3,None,None,None,None,UCS,LEO
26400,31127,Saudicomsat-4,None,None,None,None,UCS,LEO
26401,31124,Saudicomsat-5,None,None,None,None,UCS,LEO
26402,31121,Saudicomsat-6,None,None,None,None,UCS,LEO
26403,31119,Saudicomsat-7,None,None,None,None,UCS,LEO
26404,27607,Saudisat-1C,None,None,None,None,UCS,LEO
26405,28371,Saudisat-2,None,None,None,None,UCS,LEO
26406,31118,Saudisat-3,None,None,None,None,UCS,LEO
26407,43831,Saudisat-5A,None,None,None,None,UCS,LEO
26408,43833,Saudisat-5B,None,None,None,None,UCS,LEO
26409,41790,ScatSat-1,None,None,None,None,UCS,LEO
26410,27858,Scisat-1,None,None,None,None,UCS,LEO
26411,43820,Seahawk-1,None,None,None,None,UCS,LEO
26412,99926,SeeMe,2425.0,None,active,BPSK 1.6Mbps,SatNOGS,None
26413,99926,SeeMe,437.45,None,active,TLM,SatNOGS,None
26414,43822,SeeMe,None,None,None,None,UCS,LEO
26415,99926,SeeMe,437.425,None,active,TLM,SatNOGS,None
26416,43758,SeeMe,2425.000,None,Inactive,CW,AmSAT,None
26417,43758,SeeMe,437.425,None,Inactive,CW,AmSAT,None
26418,43758,SeeMe,437.45,None,Inactive,"Beacon, CW",AmSAT,None
26419,53951,SelfieSat,437.5,9600.0,active,Mode U - 2FSK AX.25 TLM,SatNOGS,None
26420,53951,SelfieSat,437.5,None,Active,9600bps 2FSK,AmSAT,None
26421,39634,Sentinel 1A,None,None,None,None,UCS,LEO
26422,41456,Sentinel 1B,None,None,None,None,UCS,LEO
26423,40697,Sentinel 2A,None,None,None,None,UCS,LEO
26424,42063,Sentinel 2B,None,None,None,None,UCS,LEO
26425,41335,Sentinel 3A,None,None,None,None,UCS,LEO
26426,43437,Sentinel 3B,None,None,None,None,UCS,LEO
26427,42969,Sentinel 5P,None,None,None,None,UCS,LEO
26428,46984,Sentinel 6,None,None,None,None,UCS,LEO
26429,None,Sentinel-3A,8260,140000 kHz,inactive,Raw data downlink,USRadioGuy,None
26430,None,Sentinel-3A,8095,140000 kHz,inactive,Raw data downlink,USRadioGuy,None
26431,None,Sentinel-3B,8260,140000 kHz,inactive,Raw data downlink,USRadioGuy,None
26432,None,Sentinel-3B,8095,140000 kHz,inactive,Raw data downlink,USRadioGuy,None
26433,None,Sentinel-3C,8260,140000 kHz,inactive,Raw data downlink,USRadioGuy,None
26434,None,Sentinel-3C,8095,140000 kHz,inactive,Raw data downlink,USRadioGuy,None
26435,None,Sentinel-3D,8260,140000 kHz,inactive,Raw data downlink,USRadioGuy,None
26436,None,Sentinel-3D,8095,140000 kHz,inactive,Raw data downlink,USRadioGuy,None
26437,None,Sentinel-6A,8090,120000 kHz,inactive,Data Downlink,USRadioGuy,None
26438,None,Sentinel-6B,8090,120000 kHz,inactive,Data Downlink,USRadioGuy,None
26439,nan,Serenity,437.1,None,Failure,4800bps AFSK,AmSAT,None
26440,99506,Serenity,437.1,4800.0,inactive,Mode U - AFSK4k8 AX.25,SatNOGS,None
26441,nan,Serenity-2,437.1,None,Re-entered,4800bps AFSK,AmSAT,None
26442,nan,Serenity-3,437.1,None,To be launched,4800bps FM,AmSAT,None
26443,43199,Shaonian Xing,None,None,None,None,UCS,LEO
26444,43199,Shaonian-Xing(Juvenile-1F),436.37,None,Active,"Beacon, 9600bps BPSK",AmSAT,None
26445,55104,SharjahSat-1,437.325,None,Active,256/1k2/9k6GMSK,AmSAT,None
26446,55104,SharjahSat-1,2405.000,None,Active,256/1k2/9k6GMSK,AmSAT,None
26447,55104,Sharjahsat-1,2405.0,256000.0,inactive,Mode S - GMSK,SatNOGS,None
26448,55104,Sharjahsat-1,437.325,9600.0,active,Mode U - GMSK9k6,SatNOGS,None
26449,55104,Sharjahsat-1,437.325,None,inactive,CW Beacon,SatNOGS,None
26450,48941,Sherpa-LTE1,400.5,None,active,UHF Unknown,SatNOGS,None
26451,43850,Shields 1,None,None,None,None,UCS,LEO
26452,36088,Shijian 11-01,None,None,None,None,UCS,LEO
26453,37765,Shijian 11-02,None,None,None,None,UCS,LEO
26454,37730,Shijian 11-03,None,None,None,None,UCS,LEO
26455,39202,Shijian 11-05,None,None,None,None,UCS,LEO
26456,39624,Shijian 11-06,None,None,None,None,UCS,LEO
26457,40261,Shijian 11-07,None,None,None,None,UCS,LEO
26458,40286,Shijian 11-08,None,None,None,None,UCS,LEO
26459,36596,Shijian 12,None,None,None,None,UCS,LEO
26460,42662,Shijian 13,None,None,None,None,UCS,GEO
26461,39210,Shijian 15,None,None,None,None,UCS,LEO
26462,39358,Shijian 16-01,None,None,None,None,UCS,LEO
26463,41634,Shijian 16-02,None,None,None,None,UCS,LEO
26464,41838,Shijian 17,None,None,None,None,UCS,GEO
26465,44910,Shijian 20,None,None,None,None,UCS,GEO
26466,49330,Shijian 21,None,None,None,None,UCS,GEO
26467,49962,Shijian 6-05A,None,None,None,None,UCS,LEO
26468,49961,Shijian 6-05B,None,None,None,None,UCS,LEO
26469,28413,Shijian 6A,None,None,None,None,UCS,LEO
26470,28414,Shijian 6B,None,None,None,None,UCS,LEO
26471,29505,Shijian 6C,None,None,None,None,UCS,LEO
26472,29506,Shijian 6D,None,None,None,None,UCS,LEO
26473,33408,Shijian 6E,None,None,None,None,UCS,LEO
26474,33409,Shijian 6F,None,None,None,None,UCS,LEO
26475,37179,Shijian 6G,None,None,None,None,UCS,LEO
26476,37180,Shijian 6H,None,None,None,None,UCS,LEO
26477,28737,Shijian 7,None,None,None,None,UCS,LEO
26478,38860,Shijian 9A,None,None,None,None,UCS,LEO
26479,38861,Shijian 9B,None,None,None,None,UCS,LEO
26480,39572,ShindaiSat,437.485,None,Re-entered,"Beacon, 1200bps AFSK CW",AmSAT,None
26481,39572,ShindaiSat,437.305,None,Re-entered,1200bps AFSK CW,AmSAT,None
26482,28220,Shiyan 1,None,None,None,None,UCS,LEO
26483,49501,Shiyan 11,None,None,None,None,UCS,LEO
26484,50321,Shiyan 12-01,None,None,None,None,UCS,GEO
26485,50322,Shiyan 12-02,None,None,None,None,UCS,GEO
26486,51102,Shiyan 13,None,None,None,None,UCS,LEO
26487,53884,Shiyan 14,None,None,None,None,UCS,LEO
26488,53885,Shiyan 15,None,None,None,None,UCS,LEO
26489,53949,Shiyan 16A,None,None,None,None,UCS,LEO
26490,53950,Shiyan 16B,None,None,None,None,UCS,LEO
26491,53948,Shiyan 17,None,None,None,None,UCS,LEO
26492,33433,Shiyan 3,None,None,None,None,UCS,LEO
26493,37931,Shiyan 4,None,None,None,None,UCS,LEO
26494,39455,Shiyan 5,None,None,None,None,UCS,LEO
26495,43710,Shiyan 6-01,None,None,None,None,UCS,LEO
26496,45859,Shiyan 6-02,None,None,None,None,UCS,LEO
26497,48157,Shiyan 6-03,None,None,None,None,UCS,LEO
26498,39208,Shiyan 7,None,None,None,None,UCS,LEO
26499,47851,Shiyan 9,None,None,None,None,UCS,GEO
26500,51030,Sich-2-1,None,None,None,None,UCS,LEO
26501,26694,Sicral 1A,None,None,None,None,UCS,GEO
26502,34810,Sicral 1B,None,None,None,None,UCS,GEO
26503,40614,Sicral 2/Syracuse 3C,None,None,None,None,UCS,GEO
26504,37150,Sinosat-6,None,None,None,None,UCS,GEO
26505,26390,Sirius 1,None,None,None,None,UCS,Elliptical
26506,26483,Sirius 2,None,None,None,None,UCS,Elliptical
26507,26626,Sirius 3,None,None,None,None,UCS,Elliptical
26508,32299,Sirius 4,None,None,None,None,UCS,GEO
26509,35493,Sirius FM-5,None,None,None,None,UCS,GEO
26510,39360,Sirius FM-6,None,None,None,None,UCS,GEO
26511,28626,Sirius XM-3,None,None,None,None,UCS,GEO
26512,29520,Sirius XM-4,None,None,None,None,UCS,GEO
26513,37185,Sirius XM-5,None,None,None,None,UCS,GEO
26514,48838,Sirius XM-8,None,None,None,None,UCS,GEO
26515,99152,Sirius-SINP-3U,436.55,None,active,Mode U - OOK,SatNOGS,None
26516,99152,Sirius-SINP-3U,436.55,4800.0,invalid,Mode U - GMSK 4k8 Telemetry,SatNOGS,None
26517,57170,Sirius-SINP-3U,436.55,None,Inactive,1k2AFSK/4k8GMSK,AmSAT,None
26518,99152,Sirius-SINP-3U,436.55,1200.0,active,Mode U - FSK 1K2,SatNOGS,None
26519,43595,SiriusSat-1,435.57,4800.0,inactive,GMSK Telemetry,SatNOGS,None
26520,43595,SiriusSat-1,435.619,4800.0,inactive,Mode U - GMSK Telemetry,SatNOGS,None
26521,43595,SiriusSat-1(SXC1-181),435.619,None,Re-entered,4800bps GMSK,AmSAT,None
26522,43595,SiriusSat-1(SXC1-181),435.570,None,Re-entered,4800bps GMSK,AmSAT,None
26523,43596,SiriusSat-2,435.719,4800.0,inactive,Mode U - GMSK Telemetry,SatNOGS,None
26524,43596,SiriusSat-2,435.67,4800.0,inactive,GMSK Telemetry,SatNOGS,None
26525,43596,SiriusSat-2(SXC1-182),435.719,None,Re-entered,4800bps GMSK,AmSAT,None
26526,43596,SiriusSat-2(SXC1-182),435.670,None,Re-entered,4800bps GMSK,AmSAT,None
26527,52320,Siwei 01,None,None,None,None,UCS,LEO
26528,52322,Siwei 02,None,None,None,None,UCS,LEO
26529,53128,Siwei Gaojing 2-01,None,None,None,None,UCS,LEO
26530,53129,Siwei Gaojing 2-02,None,None,None,None,UCS,LEO
26531,54153,Skif-D,435.466,None,active,Mode U,SatNOGS,None
26532,54153,Skif-D,435.566,None,Unknown,FM,AmSAT,None
26533,54153,Skif-D,435.566,None,active,Mode U - TLM,SatNOGS,None
26534,99354,Skoltech B1,435.598,9600.0,active,Mode U - GMSK9k6 USP TLM,SatNOGS,None
26535,99354,Skoltech B1,435.0,9600.0,active,Mode U - GMSK9k6 USP TLM,SatNOGS,None
26536,99353,Skoltech B2,435.0,9600.0,active,Mode U - GMSK9k6 USP TLM,SatNOGS,None
26537,99353,Skoltech B2,435.598,9600.0,active,Mode U - GMSK9k6 USP TLM,SatNOGS,None
26538,53379,Skoltech-B1,435.600,None,Active,9600bps GMSK USP,AmSAT,None
26539,53379,Skoltech-B1,435.000,None,Active,9600bps GMSK USP,AmSAT,None
26540,53380,Skoltech-B2,435.600,None,Active,9600bps GMSK USP,AmSAT,None
26541,53380,Skoltech-B2,435.000,None,Active,9600bps GMSK USP,AmSAT,None
26542,40664,Sky Mexico-1,None,None,None,None,UCS,GEO
26543,40940,Sky Muster 1,None,None,None,None,UCS,GEO
26544,41794,Sky Muster 2,None,None,None,None,UCS,GEO
26545,41945,SkyBrasil-1,None,None,None,None,UCS,GEO
26546,39567,SkyCube,915,None,Non-amateur,57.6Kbps,AmSAT,None
26547,39418,SkySat-1,None,None,None,None,UCS,LEO
26548,42990,SkySat-10,None,None,None,None,UCS,LEO
26549,42989,SkySat-11,None,None,None,None,UCS,LEO
26550,42988,SkySat-12,None,None,None,None,UCS,LEO
26551,42987,SkySat-13,None,None,None,None,UCS,LEO
26552,43797,SkySat-14,None,None,None,None,UCS,LEO
26553,43802,SkySat-15,None,None,None,None,UCS,LEO
26554,45788,SkySat-16,None,None,None,None,UCS,LEO
26555,45790,SkySat-17,None,None,None,None,UCS,LEO
26556,45789,SkySat-18,None,None,None,None,UCS,LEO
26557,46179,SkySat-19,None,None,None,None,UCS,LEO
26558,40072,SkySat-2,None,None,None,None,UCS,LEO
26559,46180,SkySat-20,None,None,None,None,UCS,LEO
26560,46235,SkySat-21,None,None,None,None,UCS,LEO
26561,41601,SkySat-3,None,None,None,None,UCS,LEO
26562,41771,SkySat-4,None,None,None,None,UCS,LEO
26563,41772,SkySat-5,None,None,None,None,UCS,LEO
26564,41773,SkySat-6,None,None,None,None,UCS,LEO
26565,41774,SkySat-7,None,None,None,None,UCS,LEO
26566,42992,SkySat-8,None,None,None,None,UCS,LEO
26567,42991,SkySat-9,None,None,None,None,UCS,LEO
26568,37218,SkyTerra 1,None,None,None,None,UCS,GEO
26569,20776,Skynet 4C,None,None,None,None,UCS,GEO
26570,25639,Skynet 4E,None,None,None,None,UCS,GEO
26571,30794,Skynet 5A,None,None,None,None,UCS,GEO
26572,32294,Skynet 5B,None,None,None,None,UCS,GEO
26573,33055,Skynet 5C,None,None,None,None,UCS,GEO
26574,39034,Skynet 5D,None,None,None,None,UCS,GEO
26575,52947,Slingshot 1,914.7,1120000.0,active,914.7 MHz,SatNOGS,None
26576,44404,Sokrat,436,None,Active,4800bps mobitex GMSK,AmSAT,None
26577,42695,South Asia Satellite,None,None,None,None,UCS,GEO
26578,52395,SpaceBEE NZ-15,None,None,None,None,UCS,LEO
26579,52396,SpaceBEE NZ-16,None,None,None,None,UCS,LEO
26580,52398,SpaceBEE NZ-18,None,None,None,None,UCS,LEO
26581,52404,SpaceBEE NZ-19,None,None,None,None,UCS,LEO
26582,52402,SpaceBEE NZ-20,None,None,None,None,UCS,LEO
26583,52405,SpaceBEE NZ-21,None,None,None,None,UCS,LEO
26584,52403,SpaceBEE NZ-22,None,None,None,None,UCS,LEO
26585,48883,SpaceBEE-100,None,None,None,None,UCS,LEO
26586,48884,SpaceBEE-101,None,None,None,None,UCS,LEO
26587,48886,SpaceBEE-102,None,None,None,None,UCS,LEO
26588,48888,SpaceBEE-103,None,None,None,None,UCS,LEO
26589,48890,SpaceBEE-104,None,None,None,None,UCS,LEO
26590,48896,SpaceBEE-105,None,None,None,None,UCS,LEO
26591,48893,SpaceBEE-106,None,None,None,None,UCS,LEO
26592,48894,SpaceBEE-107,None,None,None,None,UCS,LEO
26593,48895,SpaceBEE-108,None,None,None,None,UCS,LEO
26594,48897,SpaceBEE-109,None,None,None,None,UCS,LEO
26595,48899,SpaceBEE-110,None,None,None,None,UCS,LEO
26596,48904,SpaceBEE-111,None,None,None,None,UCS,LEO
26597,52025,SpaceBEE-112,None,None,None,None,UCS,LEO
26598,52024,SpaceBEE-113,None,None,None,None,UCS,LEO
26599,52010,SpaceBEE-114,None,None,None,None,UCS,LEO
26600,52016,SpaceBEE-115,None,None,None,None,UCS,LEO
26601,52023,SpaceBEE-116,None,None,None,None,UCS,LEO
26602,52022,SpaceBEE-117,None,None,None,None,UCS,LEO
26603,52012,SpaceBEE-118,None,None,None,None,UCS,LEO
26604,52015,SpaceBEE-119,None,None,None,None,UCS,LEO
26605,52013,SpaceBEE-120,None,None,None,None,UCS,LEO
26606,52009,SpaceBEE-121,None,None,None,None,UCS,LEO
26607,52014,SpaceBEE-122,None,None,None,None,UCS,LEO
26608,52027,SpaceBEE-123,None,None,None,None,UCS,LEO
26609,52029,SpaceBEE-124,None,None,None,None,UCS,LEO
26610,52021,SpaceBEE-125,None,None,None,None,UCS,LEO
26611,52011,SpaceBEE-126,None,None,None,None,UCS,LEO
26612,52020,SpaceBEE-127,None,None,None,None,UCS,LEO
26613,52182,SpaceBEE-128,None,None,None,None,UCS,LEO
26614,52179,SpaceBEE-129,None,None,None,None,UCS,LEO
26615,52176,SpaceBEE-130,None,None,None,None,UCS,LEO
26616,52181,SpaceBEE-131,None,None,None,None,UCS,LEO
26617,52185,SpaceBEE-132,None,None,None,None,UCS,LEO
26618,52183,SpaceBEE-133,None,None,None,None,UCS,LEO
26619,52180,SpaceBEE-134,None,None,None,None,UCS,LEO
26620,52187,SpaceBEE-135,None,None,None,None,UCS,LEO
26621,52164,SpaceBEE-136,None,None,None,None,UCS,LEO
26622,52186,SpaceBEE-137,None,None,None,None,UCS,LEO
26623,52166,SpaceBEE-138,None,None,None,None,UCS,LEO
26624,52177,SpaceBEE-139,None,None,None,None,UCS,LEO
26625,52399,SpaceBEE-140,None,None,None,None,UCS,LEO
26626,52400,SpaceBEE-141,None,None,None,None,UCS,LEO
26627,52401,SpaceBEE-142,None,None,None,None,UCS,LEO
26628,52394,SpaceBEE-143,None,None,None,None,UCS,LEO
26629,52410,SpaceBEE-144,None,None,None,None,UCS,LEO
26630,52411,SpaceBEE-145,None,None,None,None,UCS,LEO
26631,52412,SpaceBEE-146,None,None,None,None,UCS,LEO
26632,52415,SpaceBEE-147,None,None,None,None,UCS,LEO
26633,52406,SpaceBEE-148,None,None,None,None,UCS,LEO
26634,52407,SpaceBEE-149,None,None,None,None,UCS,LEO
26635,52409,SpaceBEE-150,None,None,None,None,UCS,LEO
26636,52413,SpaceBEE-151,None,None,None,None,UCS,LEO
26637,52414,SpaceBEE-152,None,None,None,None,UCS,LEO
26638,52408,SpaceBEE-153,None,None,None,None,UCS,LEO
26639,52417,SpaceBEE-154,None,None,None,None,UCS,LEO
26640,52416,SpaceBEE-155,None,None,None,None,UCS,LEO
26641,43817,SpaceBEE-5,None,None,None,None,UCS,LEO
26642,47459,SpaceBEE-55,None,None,None,None,UCS,LEO
26643,47465,SpaceBEE-57,None,None,None,None,UCS,LEO
26644,43818,SpaceBEE-6,None,None,None,None,UCS,LEO
26645,47429,SpaceBEE-62,None,None,None,None,UCS,LEO
26646,43816,SpaceBEE-7,None,None,None,None,UCS,LEO
26647,52018,SpaceBEE-NS14,None,None,None,None,UCS,LEO
26648,46959,SpaceBEE-NZ1,None,None,None,None,UCS,LEO
26649,48882,SpaceBEE-NZ10,None,None,None,None,UCS,LEO
26650,52019,SpaceBEE-NZ11,None,None,None,None,UCS,LEO
26651,52028,SpaceBEE-NZ12,None,None,None,None,UCS,LEO
26652,52026,SpaceBEE-NZ13,None,None,None,None,UCS,LEO
26653,46957,SpaceBEE-NZ2,None,None,None,None,UCS,LEO
26654,46938,SpaceBEE-NZ3,None,None,None,None,UCS,LEO
26655,46939,SpaceBEE-NZ4,None,None,None,None,UCS,LEO
26656,46941,SpaceBEE-NZ5,None,None,None,None,UCS,LEO
26657,46942,SpaceBEE-NZ6,None,None,None,None,UCS,LEO
26658,48889,SpaceBEE-NZ7,None,None,None,None,UCS,LEO
26659,48891,SpaceBEE-NZ8,None,None,None,None,UCS,LEO
26660,48887,SpaceBEE-NZ9,None,None,None,None,UCS,LEO
26661,52397,SpaceBee NZ-17,None,None,None,None,UCS,LEO
26662,42717,SpaceCube (FR05),436.88,None,Re-entered,1200bps AFSK FM,AmSAT,None
26663,32018,Spaceway 3,None,None,None,None,UCS,GEO
26664,28903,Spaceway F2,None,None,None,None,UCS,GEO
26665,28946,Spainsat,None,None,None,None,UCS,GEO
26666,52157,Spark-1,None,None,None,None,UCS,LEO
26667,41901,Spark-2,None,None,None,None,UCS,LEO
26668,56991,SpeiSat,437.5,None,Active,9k6_GMSK,AmSAT,None
26669,56991,SpeiSat,437.5,9600.0,active,Mode U - GMSK9k6 AX.25,SatNOGS,None
26670,37755,Spektr-R/RadioAstron,None,None,None,None,UCS,Elliptical
26671,99222,Sphere-1,2272.2,None,active,DST Mode S,SatNOGS,None
26672,99222,Sphere-1,8055.0,None,active,DXM Mode X,SatNOGS,None
26673,40314,SpinSat,437.23,None,Inactive,9600bps GFSK,AmSAT,None
26674,44332,SpooQy-1,436.2,9600.0,inactive,UHF GMSK9k6,SatNOGS,None
26675,44332,SpooQy-1,436.2,4800.0,invalid,UHF GMSK 4k8,SatNOGS,None
26676,44332,SpooQy-1,436.2,4800.0,inactive,UHF GMSK4k8,SatNOGS,None
26677,44332,SpooQy-1,435.3,9600.0,invalid,UHF GMSK9k6,SatNOGS,None
26678,44332,SpooQy-1,435.300,None,Re-entered,4k8/9k6 GMSK,AmSAT,None
26679,44332,SpooQy-1,436.200,None,Re-entered,4k8/9k6 GMSK,AmSAT,None
26680,39681,SporeSat,2416.2,15000.0 kHz,Unknown,1200bps AFSK,AmSAT,None
26681,39681,SporeSat,437.1,None,Unknown,"Beacon, 1200bps AFSK",AmSAT,None
26682,38755,Spot 6,None,None,None,None,UCS,LEO
26683,40053,Spot 7,None,None,None,None,UCS,LEO
26684,nan,Sprites,437.325,None,Unknown,125bps  MSK,AmSAT,None
26685,44046,Sprites,437.24,None,Re-entered,CDMA,AmSAT,None
26686,nan,Sprites,437.240,None,Unknown,125bps  MSK,AmSAT,None
26687,32293,Star One C1,None,None,None,None,UCS,GEO
26688,32768,Star One C2,None,None,None,None,UCS,GEO
26689,38991,Star One C3,None,None,None,None,UCS,GEO
26690,40733,Star One C4,None,None,None,None,UCS,GEO
26691,41904,Star One D1,None,None,None,None,UCS,GEO
26692,49055,Star One D2,None,None,None,None,UCS,GEO
26693,55009,Star Vibe,437.025,4800.0,active,Mode U - GMSK 4k8 AX.25,SatNOGS,None
26694,55009,Star-Vibe,437.025,None,Active,4k8/9k6 GMSK,AmSAT,None
26695,44716,Starlink 1010,12450.0,None,active,Ku-band 12450 MHz beacon,SatNOGS,None
26696,44716,Starlink 1010,11950.0,None,active,Ku-band 11950 MHz beacon,SatNOGS,None
26697,44716,Starlink 1010,11325.0,None,active,Ku-band 11325 MHz beacon,SatNOGS,None
26698,44716,Starlink 1010,11575.0,None,active,Ku-band 11575 MHz beacon,SatNOGS,None
26699,47883,Starlink 2342,11075.0,None,invalid,Ku 2,SatNOGS,None
26700,47883,Starlink 2342,11325.0,None,active,Ku-band 11325 MHz beacon,SatNOGS,None
26701,47883,Starlink 2342,11575.0,None,active,Ku-band 11575 MHz beacon,SatNOGS,None
26702,47883,Starlink 2342,10825.0,None,invalid,Ku 1,SatNOGS,None
26703,47883,Starlink 2342,11950.0,None,active,Ku-band 11950 MHz beacon,SatNOGS,None
26704,47883,Starlink 2342,12450.0,None,active,Ku-band 12450 MHz beacon,SatNOGS,None
26705,49144,Starlink 3100,12450.0,None,active,Ku-band 12450 MHz beacon,SatNOGS,None
26706,49144,Starlink 3100,11950.0,None,active,Ku-band 11950 MHz beacon,SatNOGS,None
26707,49144,Starlink 3100,11575.0,None,active,Ku-band 11575 MHz beacon,SatNOGS,None
26708,49144,Starlink 3100,11325.0,None,active,Ku-band 11325 MHz beacon,SatNOGS,None
26709,53043,Starlink 4362,11950.0,None,active,Ku-band 11950 MHz beacon,SatNOGS,None
26710,53043,Starlink 4362,11325.0,None,active,Ku-band 11325 MHz beacon,SatNOGS,None
26711,53043,Starlink 4362,12450.0,None,active,Ku-band 12450 MHz beacon,SatNOGS,None
26712,53043,Starlink 4362,11575.0,None,active,Ku-band 11575 MHz beacon,SatNOGS,None
26713,53468,Starlink 4400,12450.0,None,active,Ku-band 12450 MHz beacon,SatNOGS,None
26714,53468,Starlink 4400,11325.0,None,active,Ku-band 11325 MHz beacon,SatNOGS,None
26715,53468,Starlink 4400,11575.0,None,active,Ku-band 11575 MHz beacon,SatNOGS,None
26716,53468,Starlink 4400,11950.0,None,active,Ku-band 11950 MHz beacon,SatNOGS,None
26717,53204,Starlink 4410,11325.0,None,active,Ku-band 11325 MHz beacon,SatNOGS,None
26718,53204,Starlink 4410,11575.0,None,active,Ku-band 11575 MHz beacon,SatNOGS,None
26719,53204,Starlink 4410,11950.0,None,active,Ku-band 11950 MHz beacon,SatNOGS,None
26720,53204,Starlink 4410,12450.0,None,active,Ku-band 12450 MHz beacon,SatNOGS,None
26721,53676,Starlink 4621,11575.0,None,active,Ku-band 11575 MHz beacon,SatNOGS,None
26722,53676,Starlink 4621,12450.0,None,active,Ku-band 12450 MHz beacon,SatNOGS,None
26723,53676,Starlink 4621,11950.0,None,active,Ku-band 11950 MHz beacon,SatNOGS,None
26724,53676,Starlink 4621,11325.0,None,active,Ku-band 11325 MHz beacon,SatNOGS,None
26725,44713,Starlink-1007,None,None,None,None,UCS,LEO
26726,44714,Starlink-1008,None,None,None,None,UCS,LEO
26727,44715,Starlink-1009,None,None,None,None,UCS,LEO
26728,44716,Starlink-1010,None,None,None,None,UCS,LEO
26729,44717,Starlink-1011,None,None,None,None,UCS,LEO
26730,44718,Starlink-1012,None,None,None,None,UCS,LEO
26731,44719,Starlink-1013,None,None,None,None,UCS,LEO
26732,44720,Starlink-1014,None,None,None,None,UCS,LEO
26733,44721,Starlink-1015,None,None,None,None,UCS,LEO
26734,44722,Starlink-1016,None,None,None,None,UCS,LEO
26735,44723,Starlink-1017,None,None,None,None,UCS,LEO
26736,44724,Starlink-1019,None,None,None,None,UCS,LEO
26737,44725,Starlink-1020,None,None,None,None,UCS,LEO
26738,44726,Starlink-1021,None,None,None,None,UCS,LEO
26739,44727,Starlink-1022,None,None,None,None,UCS,LEO
26740,44728,Starlink-1023,None,None,None,None,UCS,LEO
26741,44729,Starlink-1024,None,None,None,None,UCS,LEO
26742,44731,Starlink-1026,None,None,None,None,UCS,LEO
26743,44732,Starlink-1027,None,None,None,None,UCS,LEO
26744,44733,Starlink-1028,None,None,None,None,UCS,LEO
